Trainable parameters: 294912
eval loss: 2.6169 | dt:  2452.93ms
epoch: 1/4 | step:     1/6435 | loss: 2.9281 | lr: 1.5544e-06 | dt:  357.21ms
epoch: 1/4 | step:     2/6435 | loss: 2.9908 | lr: 3.1088e-06 | dt:  279.62ms
epoch: 1/4 | step:     3/6435 | loss: 3.0962 | lr: 4.6632e-06 | dt:  279.50ms
epoch: 1/4 | step:     4/6435 | loss: 3.0812 | lr: 6.2176e-06 | dt:  230.19ms
epoch: 1/4 | step:     5/6435 | loss: 2.7687 | lr: 7.7720e-06 | dt:  280.93ms
epoch: 1/4 | step:     6/6435 | loss: 2.8735 | lr: 9.3264e-06 | dt:  237.75ms
epoch: 1/4 | step:     7/6435 | loss: 2.9207 | lr: 1.0881e-05 | dt:  243.05ms
epoch: 1/4 | step:     8/6435 | loss: 2.7160 | lr: 1.2435e-05 | dt:  271.25ms
epoch: 1/4 | step:     9/6435 | loss: 2.7572 | lr: 1.3990e-05 | dt:  239.02ms
epoch: 1/4 | step:    10/6435 | loss: 2.8802 | lr: 1.5544e-05 | dt:  268.56ms
epoch: 1/4 | step:    11/6435 | loss: 2.7722 | lr: 1.7098e-05 | dt:  329.10ms
epoch: 1/4 | step:    12/6435 | loss: 2.6345 | lr: 1.8653e-05 | dt:  358.94ms
epoch: 1/4 | step:    13/6435 | loss: 2.5017 | lr: 2.0207e-05 | dt:  282.88ms
epoch: 1/4 | step:    14/6435 | loss: 2.6069 | lr: 2.1762e-05 | dt:  286.95ms
epoch: 1/4 | step:    15/6435 | loss: 2.6443 | lr: 2.3316e-05 | dt:  332.22ms
epoch: 1/4 | step:    16/6435 | loss: 2.4583 | lr: 2.4870e-05 | dt:  307.13ms
epoch: 1/4 | step:    17/6435 | loss: 2.4662 | lr: 2.6425e-05 | dt:  360.42ms
epoch: 1/4 | step:    18/6435 | loss: 2.3249 | lr: 2.7979e-05 | dt:  401.23ms
epoch: 1/4 | step:    19/6435 | loss: 2.8014 | lr: 2.9534e-05 | dt:  289.12ms
epoch: 1/4 | step:    20/6435 | loss: 2.6412 | lr: 3.1088e-05 | dt:  333.20ms
epoch: 1/4 | step:    21/6435 | loss: 2.5936 | lr: 3.2642e-05 | dt:  289.56ms
epoch: 1/4 | step:    22/6435 | loss: 2.6497 | lr: 3.4197e-05 | dt:  352.55ms
epoch: 1/4 | step:    23/6435 | loss: 2.5718 | lr: 3.5751e-05 | dt:  376.01ms
epoch: 1/4 | step:    24/6435 | loss: 2.4490 | lr: 3.7306e-05 | dt:  368.62ms
epoch: 1/4 | step:    25/6435 | loss: 2.5724 | lr: 3.8860e-05 | dt:  286.74ms
epoch: 1/4 | step:    26/6435 | loss: 2.5443 | lr: 4.0415e-05 | dt:  206.65ms
epoch: 1/4 | step:    27/6435 | loss: 2.6196 | lr: 4.1969e-05 | dt:  246.55ms
epoch: 1/4 | step:    28/6435 | loss: 2.5632 | lr: 4.3523e-05 | dt:  268.66ms
epoch: 1/4 | step:    29/6435 | loss: 2.4808 | lr: 4.5078e-05 | dt:  413.68ms
epoch: 1/4 | step:    30/6435 | loss: 2.5517 | lr: 4.6632e-05 | dt:  253.01ms
epoch: 1/4 | step:    31/6435 | loss: 2.5157 | lr: 4.8187e-05 | dt:  333.55ms
epoch: 1/4 | step:    32/6435 | loss: 2.5152 | lr: 4.9741e-05 | dt:  334.04ms
epoch: 1/4 | step:    33/6435 | loss: 2.6979 | lr: 5.1295e-05 | dt:  235.91ms
epoch: 1/4 | step:    34/6435 | loss: 2.7229 | lr: 5.2850e-05 | dt:  247.55ms
epoch: 1/4 | step:    35/6435 | loss: 2.3455 | lr: 5.4404e-05 | dt:  388.17ms
epoch: 1/4 | step:    36/6435 | loss: 2.4623 | lr: 5.5959e-05 | dt:  261.85ms
epoch: 1/4 | step:    37/6435 | loss: 2.4026 | lr: 5.7513e-05 | dt:  253.05ms
epoch: 1/4 | step:    38/6435 | loss: 2.4401 | lr: 5.9067e-05 | dt:  247.55ms
epoch: 1/4 | step:    39/6435 | loss: 2.4811 | lr: 6.0622e-05 | dt:  236.52ms
epoch: 1/4 | step:    40/6435 | loss: 2.5043 | lr: 6.2176e-05 | dt:  286.27ms
epoch: 1/4 | step:    41/6435 | loss: 2.4797 | lr: 6.3731e-05 | dt:  217.81ms
epoch: 1/4 | step:    42/6435 | loss: 2.3343 | lr: 6.5285e-05 | dt:  240.91ms
epoch: 1/4 | step:    43/6435 | loss: 2.3091 | lr: 6.6839e-05 | dt:  439.92ms
epoch: 1/4 | step:    44/6435 | loss: 2.4237 | lr: 6.8394e-05 | dt:  241.47ms
epoch: 1/4 | step:    45/6435 | loss: 2.0789 | lr: 6.9948e-05 | dt:  242.46ms
epoch: 1/4 | step:    46/6435 | loss: 2.5537 | lr: 7.1503e-05 | dt:  312.99ms
epoch: 1/4 | step:    47/6435 | loss: 2.3757 | lr: 7.3057e-05 | dt:  371.43ms
epoch: 1/4 | step:    48/6435 | loss: 2.4850 | lr: 7.4611e-05 | dt:  352.65ms
